Identification Brand,Identification Model,Identification Variant,Identification Year,Identification Body Type,Identification Seating Capacity,Identification Segment,Pricing Delhi Ex Showroom Price,Pricing Delhi On Road Price,Pricing Delhi Resale Value,Pricing Delhi Insurance Cost,Engine Cc,Engine Cylinders,Engine Type,Engine Turbo,Engine Bhp,Engine Torque,Engine Transmission,Engine Gears,Engine Drive,Engine 0 100 Sec,Engine Top Speed,Efficiency Fuel Type,Efficiency Mileage Arai,Efficiency Mileage City,Efficiency Mileage Highway,Efficiency Tank Capacity,Dimensions Length,Dimensions Width,Dimensions Height,Dimensions Wheelbase,Dimensions Ground Clearance,Dimensions Weight Kg,Dimensions Boot Liters,Dimensions Turning Radius,Ev Data Is Ev,Ev Data Battery Kwh,Ev Data Range Km,Ev Data Charging Ac Hours,Ev Data Charging Dc Min,Safety Ncap Stars,Safety Airbags,Safety Abs,Safety Esp,Safety Hill Hold,Safety Isofix,Safety Tpms,Safety Adas Level 2,Features Sunroof,Features Ventilated Seats,Features Cruise Control,Features Keyless Entry,Features Touchscreen Inch,Features 360 Camera,Features Wireless Charging,Features Connected Tech,Features Led Lights,Features Alloy Wheels,Warranty Years,Warranty Km,Warranty Service Km
Citroen,Basalt,Max Turbo,2025,Coupe SUV,5,C-Segment,1299000,1480000,Good,45000,1199,3,Petrol,TRUE,110,205,Automatic,6,FWD,10.5,180,Petrol,18.5,13.5,17,45,4300,1780,1640,2670,195,1250,444,5.3,FALSE,0,0,0,0,4,6,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,Panoramic,TRUE,TRUE,TRUE,10.2,TRUE,TRUE,TRUE,TRUE,TRUE,3,100000,10000
Citroen,Basalt,Plus Turbo AT,2025,Coupe SUV,5,Compact SUV,1350000,1580000,Good,55000,1199,3,Turbo Petrol,TRUE,110,190,Automatic,6,FWD,11,175,Petrol,18.5,13,16.5,45,4300,1790,1640,2671,205,1250,440,5.4,FALSE,0,0,0,0,4,6,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,Single Pane,FALSE,TRUE,TRUE,10.2,TRUE,TRUE,TRUE,TRUE,TRUE,3,100000,10000
Citroen,Basalt,Max Turbo AT,2025,Coupe SUV,5,Compact SUV,1350000,1566000,Good,45000,1199,3,Petrol,TRUE,110,190,Automatic,6,FWD,10.5,185,Petrol,18.5,14.5,20,45,3998,1733,1600,2600,205,1180,440,5.3,FALSE,0,0,0,0,4,6,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,Single Pane,FALSE,TRUE,TRUE,10.2,TRUE,TRUE,TRUE,TRUE,TRUE,3,100000,10000
Citroen,C3 Aircross,You,2025,SUV,5,Compact SUV,1020000,1173000,Average,30600,1199,3,Petrol,TRUE,110,190,Manual,6,FWD,11.5,175,Petrol,18.5,14.5,17,45,4323,1796,1669,2671,200,1250,444,5.3,FALSE,0,0,0,0,4,2,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,None,FALSE,FALSE,TRUE,10.2,FALSE,FALSE,FALSE,FALSE,FALSE,2,40000,10000
Citroen,C3 Aircross,Plus,2025,SUV,5,Compact SUV,1300000,1550000,Excellent,55000,1199,3,Petrol,TRUE,110,205,Automatic,6,FWD,11.5,170,Petrol,17.5,12,16,45,4323,1796,1669,2671,200,1250,444,5.4,FALSE,0,0,0,0,4,6,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,Single Pane,FALSE,TRUE,TRUE,10.25,TRUE,TRUE,TRUE,TRUE,TRUE,3,100000,10000
Citroen,C3 Aircross,Max,2025,Crossover,5,Compact SUV,1350000,1580000,Good,40000,1199,3,Petrol,TRUE,110,205,Automatic,6,FWD,11.5,180,Petrol,17.5,11,14.5,45,4323,1796,1669,2671,200,1250,444,5.4,FALSE,0,0,0,0,4,6,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,Single Pane,FALSE,TRUE,TRUE,10.2,TRUE,TRUE,TRUE,TRUE,TRUE,3,100000,10000
Citroen,C3 Aircross,Max AT,2025,SUV,5,Compact SUV,1320000,1550000,Good,45000,1199,3,Petrol,TRUE,108,205,Automatic,6,FWD,11,180,Petrol,17.5,12.5,15.5,45,4323,1796,1669,2671,200,1240,444,5.4,FALSE,0,0,0,0,4,6,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,None,FALSE,TRUE,TRUE,10.25,TRUE,TRUE,TRUE,TRUE,TRUE,3,100000,10000
Citroen,C3 Aircross,Max 7Str,2025,Compact SUV,7,Mid-Size SUV,1380000,1587000,Strong,42000,1199,3,Petrol,TRUE,110,205,Automatic,6,FWD,11.5,170,Petrol,17.6,12,16,45,4323,1796,1669,2671,200,1280,44,5.4,FALSE,0,0,0,0,4,6,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,Single Pane,FALSE,TRUE,TRUE,10.2,TRUE,TRUE,TRUE,TRUE,TRUE,3,100000,10000
Citroen,C5 Aircross,Shine,2025,SUV,5,Premium Mid-Size SUV,3950000,4550000,Strong,158000,1997,4,Diesel,TRUE,177,400,Automatic,8,FWD,9.4,210,Diesel,18,14,16.5,52,4500,1840,1670,2730,230,1620,580,5.5,FALSE,0,0,0,0,4,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Panoramic,TRUE,TRUE,TRUE,10,TRUE,TRUE,TRUE,TRUE,TRUE,3,100000,10000
Jeep,Compass,Sport,2025,SUV,5,Premium Compact SUV,1950000,2200000,Good,65000,1956,4,Diesel,TRUE,170,350,Manual,6,FWD,9.8,195,Diesel,17.1,13,15.5,60,4405,1818,1640,2636,178,1620,438,5.6,FALSE,0,0,0,0,5,6,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,None,FALSE,TRUE,TRUE,8.4,FALSE,FALSE,TRUE,TRUE,TRUE,3,100000,15000
Jeep,Compass,Longitud,2025,SUV,5,Premium Compact SUV,2350000,2680000,Good,85000,1368,4,Petrol,TRUE,161,250,DCT,7,FWD,10.5,195,Petrol,14.5,10.5,13.5,60,4405,1818,1640,2636,178,1550,438,5.6,FALSE,0,0,0,0,5,6,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,Panoramic,FALSE,TRUE,TRUE,10.1,FALSE,TRUE,TRUE,TRUE,TRUE,3,100000,15000
Jeep,Compass,Limited,2025,SUV,5,Premium Compact SUV,2700000,3250000,Excellent,110000,1956,4,Diesel,TRUE,168,350,Automatic,9,FWD,10.5,195,Diesel,16.2,12,14.5,60,4405,1818,1640,2636,178,1650,438,5.6,FALSE,0,0,0,0,5,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Panoramic,FALSE,TRUE,TRUE,10.1,TRUE,TRUE,TRUE,TRUE,TRUE,3,100000,15000
Jeep,Compass,Model S,2025,SUV,5,C-Segment SUV,2800000,3220000,Excellent,98000,1368,4,Turbo Petrol,TRUE,160,250,DCT,7,FWD,9.5,195,Petrol,14.5,10.5,13,60,4405,1818,1640,2636,178,1540,438,5.6,FALSE,0,0,0,0,5,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Panoramic,TRUE,TRUE,TRUE,10.1,TRUE,TRUE,TRUE,TRUE,TRUE,3,100000,15000
Jeep,Compass,Model S 4x4 AT,2025,SUV,5,Premium Compact SUV,3350000,3850000,Strong,100500,1956,4,Diesel,TRUE,170,350,Automatic,9,AWD,9.5,195,Diesel,14.5,11,13.5,60,4405,1818,1640,2636,178,1700,438,5.6,FALSE,0,0,0,0,5,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Panoramic,TRUE,TRUE,TRUE,10.1,TRUE,TRUE,TRUE,TRUE,TRUE,3,100000,15000
Jeep,Meridian,Limited (O),2025,SUV,7,D-Segment Premium SUV,3750000,4350000,Good,150000,1956,4,Diesel,TRUE,170,350,Automatic,9,FWD,10.8,195,Diesel,16,11,14,60,4769,1859,1698,2794,203,1890,170,5.8,FALSE,0,0,0,0,4,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Panoramic,TRUE,TRUE,TRUE,10.25,TRUE,TRUE,TRUE,TRUE,TRUE,3,100000,15000
Jeep,Meridian,Overland,2025,SUV,7,Premium SUV,4050000,4750000,Excellent,150000,1956,4,Diesel,TRUE,170,350,Automatic,9,4WD,10.5,195,Diesel,15,11.5,14,60,4769,1859,1698,2782,203,1850,480,5.6,FALSE,0,0,0,0,5,7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Panoramic,TRUE,TRUE,TRUE,10.25,TRUE,TRUE,TRUE,TRUE,TRUE,3,100000,15000
Jeep,Meridian,Overland 4x4 AT,2025,SUV,7,Premium Mid-Size SUV,4050000,4700000,Strong,150000,1956,4,Diesel,TRUE,170,350,Automatic,9,4WD,10.8,198,Diesel,15.5,10.5,13.5,60,4769,1859,1682,2782,203,1890,480,5.8,FALSE,0,0,0,0,5,7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Panoramic,TRUE,TRUE,TRUE,10.1,TRUE,TRUE,TRUE,TRUE,TRUE,3,100000,15000
Jeep,Wrangler,Unlimited,2025,SUV,5,Premium Off-road SUV,7000000,8050000,Excellent,180000,1998,4,Petrol,TRUE,268,400,Automatic,8,4WD,7.5,180,Petrol,11.4,8,10,81,4882,1894,1848,3008,217,2100,897,6.2,FALSE,0,0,0,0,1,6,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,Removable Top,FALSE,TRUE,TRUE,12.3,TRUE,TRUE,TRUE,TRUE,TRUE,3,100000,12000
Jeep,Wrangler,Rubicon,2025,Off-Road SUV,5,Luxury Off-roader,7500000,8600000,Strong,300000,1998,4,Petrol,TRUE,270,400,Automatic,8,4WD,7.5,160,Petrol,11.5,7.5,9.5,81,4882,1894,1848,3008,250,2150,533,6.5,FALSE,0,0,0,0,1,6,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,Removable Top,FALSE,TRUE,TRUE,12.3,TRUE,TRUE,TRUE,TRUE,TRUE,3,100000,12000
Jeep,Grand Cherokee,Limited,2025,SUV,5,Premium SUV,8300000,9500000,Excellent,250000,1998,4,Turbo Petrol,TRUE,272,400,Automatic,8,AWD,8,195,Petrol,10,7.5,9,87,4914,1968,1792,2964,214,2050,1067,5.8,FALSE,0,0,0,0,5,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Panoramic,TRUE,TRUE,TRUE,10.1,TRUE,TRUE,TRUE,TRUE,TRUE,3,100000,15000
BYD,e6,Max GL,2025,MPV,5,Executive EV,3250000,3750000,Strong,95000,0,0,Electric Motor,FALSE,105,190,Automatic,1,FWD,12,130,Electric,0,0,0,0,4695,1810,1670,2800,170,1880,580,5.7,TRUE,72,520,12,70,5,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Panoramic,TRUE,TRUE,TRUE,12.8,TRUE,TRUE,TRUE,TRUE,TRUE,6,150000,10000
BYD,e6,Max GLX,2025,Crossover,5,Premium Electric,3100000,3450000,Good,115000,0,0,Electric Motor,FALSE,100,180,Automatic,1,FWD,12,130,Electric,0,0,0,0,4695,1810,1670,2800,170,1900,580,5.6,TRUE,71.7,520,11,40,5,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Panoramic,TRUE,TRUE,TRUE,10.1,TRUE,TRUE,TRUE,TRUE,TRUE,6,150000,10000
BYD,Atto 3,Dynamic,2025,SUV,5,Premium Electric SUV,3450000,3850000,Excellent,115000,0,0,Electric Motor,FALSE,201,310,Automatic,1,FWD,7.3,160,Electric,0,0,0,0,4455,1875,1615,2720,175,1750,440,5.3,TRUE,60.48,521,9.5,50,5,7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Panoramic,TRUE,TRUE,TRUE,12.8,TRUE,TRUE,TRUE,TRUE,TRUE,6,150000,12000
BYD,Atto 3,Premium,2025,SUV,5,Compact Electric SUV,2700000,3050000,Excellent,95000,0,0,Electric Motor,FALSE,201,310,Automatic,1,FWD,7.3,160,Electric,0,0,0,0,4455,1875,1615,2720,175,1750,440,5.3,TRUE,60.48,521,10,50,5,7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Panoramic,TRUE,TRUE,TRUE,12.8,TRUE,TRUE,TRUE,TRUE,TRUE,6,150000,12000
BYD,Atto 3,Superior,2025,SUV,5,C-Segment SUV,3600000,4030000,Excellent,126000,0,0,Electric Motor,FALSE,201,310,Single Speed,1,FWD,7.3,160,Electric,0,0,0,0,4455,1875,1615,2720,175,1750,440,5.3,TRUE,60.48,521,10,50,5,7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Panoramic,TRUE,TRUE,TRUE,12.8,TRUE,TRUE,TRUE,TRUE,TRUE,6,150000,10000
BYD,Seal,Dynamic Range,2025,Sedan,5,Premium Executive EV,4100000,4600000,Excellent,150000,0,0,Electric Motor,FALSE,201,310,Automatic,1,RWD,7.5,180,Electric,0,0,0,0,4800,1875,1460,2920,130,2055,400,5.7,TRUE,61.4,510,6,30,5,9,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Panoramic,TRUE,TRUE,TRUE,15.6,TRUE,TRUE,TRUE,TRUE,TRUE,6,150000,12000
BYD,Seal,Premium Range,2025,Sedan,5,Luxury EV,5200000,5650000,Strong,180000,0,0,Electric Motor,FALSE,308,360,Automatic,1,RWD,5.9,180,Electric,0,0,0,0,4800,1875,1460,2920,140,2055,400,5.7,TRUE,82.5,650,8,30,5,9,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Panoramic,TRUE,TRUE,TRUE,15.6,TRUE,TRUE,TRUE,TRUE,TRUE,6,150000,12000
BYD,Seal,Performance AWD,2025,Sedan,5,Premium EV,5395000,5950000,Excellent,180000,0,0,Electric Motor,FALSE,530,670,Automatic,1,AWD,3.8,180,Electric,0,0,0,0,4800,1875,1460,2920,120,2185,400,5.7,TRUE,82.5,580,8,30,5,9,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Panoramic,TRUE,TRUE,TRUE,15.6,TRUE,TRUE,TRUE,TRUE,TRUE,6,150000,10000
Isuzu,D-Max,Hi-Lander,2025,Pickup,5,Lifestyle Utility Vehicle,2150000,2480000,Excellent,75000,1898,4,Diesel,TRUE,163,360,Manual,6,RWD,11.5,170,Diesel,14.5,11,13.5,55,5330,1860,1800,3125,220,1980,1000,6.3,FALSE,0,0,0,0,5,6,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,None,FALSE,TRUE,TRUE,9,FALSE,FALSE,TRUE,TRUE,TRUE,3,100000,15000
Isuzu,D-Max V-Cross,Z,2025,Pickup,5,Premium Lifestyle Utility,2850000,3350000,Good,85500,1898,4,Diesel,TRUE,163,360,Automatic,6,4WD,12,170,Diesel,13.5,10,12.5,76,5295,1860,1840,3095,225,1950,1000,6.3,FALSE,0,0,0,0,5,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,None,TRUE,TRUE,TRUE,10.25,TRUE,TRUE,TRUE,TRUE,TRUE,3,100000,10000
Isuzu,D-Max V-Cross,Z Prestige 4x4 AT,2025,Pickup,5,Lifestyle Pickup,3300000,3850000,Excellent,120000,1898,4,Diesel,TRUE,163,360,Automatic,6,4WD,12,175,Diesel,13,9.5,11.5,55,5295,1860,1840,3095,225,2100,1000,6.3,FALSE,0,0,0,0,5,6,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,None,FALSE,TRUE,TRUE,9,TRUE,TRUE,TRUE,TRUE,TRUE,3,100000,10000
Isuzu,MU X,4x2 AT,2025,SUV,7,D-Segment SUV,3800000,4560000,Strong,114000,2999,4,Diesel,TRUE,190,450,Automatic,6,RWD,11,175,Diesel,13.5,10,12.5,55,4850,1870,1875,2855,235,2050,315,5.9,FALSE,0,0,0,0,5,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Panoramic,TRUE,TRUE,TRUE,10.25,TRUE,TRUE,TRUE,TRUE,TRUE,5,150000,10000
Isuzu,MU X,4x4 AT,2025,SUV,7,D-Segment Premium SUV,4200000,4750000,Good,147000,2999,4,Diesel,TRUE,190,450,Automatic,6,4WD,11,175,Diesel,13,9,11.5,65,4850,1870,1875,2855,235,2150,235,5.7,FALSE,0,0,0,0,5,7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Single Pane,TRUE,TRUE,TRUE,10.25,TRUE,TRUE,TRUE,TRUE,TRUE,3,100000,10000
Force Motors,Gurkha,3 Door 4x4,2025,Off-Road SUV,4,Lifestyle Off-Road,1600000,1900000,Strong,65000,2596,4,Diesel,TRUE,91,250,Manual,5,4WD,18,140,Diesel,12,9.5,11.5,63,3965,1812,2075,2400,233,2100,500,5.8,FALSE,0,0,0,0,3,2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,None,FALSE,TRUE,TRUE,9,FALSE,FALSE,TRUE,TRUE,TRUE,3,100000,10000
Force Motors,Gurkha,5 Door 4x4,2025,SUV,5,Off-Road SUV,1850000,2250000,Strong,74000,2596,4,Diesel,TRUE,140,320,Manual,5,4WD,15,140,Diesel,13.5,10.5,12.5,63,4350,1812,2075,2825,205,2100,390,5.8,FALSE,0,0,0,0,3,4,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,None,FALSE,TRUE,TRUE,9,TRUE,TRUE,TRUE,TRUE,TRUE,3,100000,10000
Mercedes-Benz,A-Class Limousine,A 200,2025,Sedan,5,Luxury Compact Sedan,5000000,5750000,Strong,150000,1332,4,Petrol,TRUE,163,250,DCT,7,FWD,8.1,230,Petrol,17.5,11,15,43,4549,1796,1446,2729,130,1400,405,5.5,FALSE,0,0,0,0,5,7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Panoramic,FALSE,TRUE,TRUE,10.25,TRUE,TRUE,TRUE,TRUE,TRUE,3,100000,15000
Mercedes-Benz,A-Class Limousine,A 200d,2025,Sedan,5,Luxury Entry Sedan,5000000,5750000,Excellent,150000,1950,4,Petrol,TRUE,150,320,Automatic,8,FWD,8.2,225,Diesel,18.5,15,20,43,4549,1796,1446,2729,140,1450,405,5.5,FALSE,0,0,0,0,5,7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Panoramic,FALSE,TRUE,TRUE,10.25,FALSE,TRUE,TRUE,TRUE,TRUE,3,100000,15000
Mercedes-Benz,C-Class,C 200,2025,Sedan,5,Luxury Executive Sedan,6400000,7360000,Strong,250000,1496,4,Hybrid,TRUE,204,300,Automatic,9,RWD,7.3,246,Petrol,16.9,10,14,66,4751,1820,1438,2865,130,1650,455,5.8,FALSE,0,0,0,0,5,7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Panoramic,FALSE,TRUE,TRUE,11.9,TRUE,TRUE,TRUE,TRUE,TRUE,3,100000,15000
Mercedes-Benz,C-Class,C 220d,2025,Sedan,5,Luxury Brands Under 6Cr,6500000,7450000,Strong,250000,1993,4,Diesel,TRUE,200,440,Automatic,9,RWD,7.3,245,Diesel,23.5,15,19,50,4751,1820,1438,2865,135,1800,455,5.6,FALSE,0,0,0,0,5,7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Panoramic,FALSE,TRUE,TRUE,11.9,TRUE,TRUE,TRUE,TRUE,TRUE,3,100000,15000
Mercedes-Benz,C-Class,C 300 AMG Line,2025,Sedan,5,Luxury Brands Under 6Cr,7200000,8250000,Excellent,250000,1991,4,Mild Hybrid,TRUE,258,400,Automatic,9,RWD,6,250,Petrol,16,10,14,66,4751,1820,1438,2865,130,1700,455,5.5,FALSE,0,0,0,0,5,7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Panoramic,FALSE,TRUE,TRUE,11.9,TRUE,TRUE,TRUE,TRUE,TRUE,3,100000,15000
Mercedes-Benz,E-Class LWB,E 200,2025,Sedan,5,Luxury Sedan,8200000,9430000,Excellent,210000,1991,4,Petrol,TRUE,197,320,Automatic,9,RWD,7.5,240,Petrol,12.5,9,13.5,66,5100,1860,1495,3094,135,1800,540,5.7,FALSE,0,0,0,0,5,7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Panoramic,TRUE,TRUE,TRUE,12.3,TRUE,TRUE,TRUE,TRUE,TRUE,3,100000,15000
Mercedes-Benz,E-Class LWB,E 220d,2025,Sedan,5,Luxury Sedan,8800000,10200000,Excellent,250000,1993,4,Diesel,TRUE,197,440,Automatic,9,RWD,7.6,238,Diesel,18,12,15,66,5075,1880,1475,3094,130,1850,540,5.8,FALSE,0,0,0,0,5,7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Panoramic,TRUE,TRUE,TRUE,14.4,TRUE,TRUE,TRUE,TRUE,TRUE,3,100000,15000
Mercedes-Benz,E-Class LWB,E 350d,2025,Sedan,5,Luxury Executive Sedan,9800000,11200000,Excellent,350000,2989,6,Diesel,TRUE,286,600,Automatic,9,RWD,6.1,250,Diesel,14.5,10.5,15.5,66,5092,1880,1493,3094,155,1950,540,5.8,FALSE,0,0,0,0,5,7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Panoramic,TRUE,TRUE,TRUE,14.4,TRUE,TRUE,TRUE,TRUE,TRUE,3,100000,15000
Mercedes-Benz,S-Class,S 350d,2025,Sedan,5,Luxury Sedan,18500000,21830000,Excellent,647500,2925,6,Diesel,TRUE,286,600,Automatic,9,RWD,6.4,250,Diesel,13.5,9,15,76,5289,1954,1503,3216,130,2100,550,5.8,FALSE,0,0,0,0,5,10,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Panoramic,TRUE,TRUE,TRUE,12.8,TRUE,TRUE,TRUE,TRUE,TRUE,3,100000,15000
Mercedes-Benz,S-Class,S 450,2025,Sedan,5,Luxury Sedan,19500000,23400000,Excellent,500000,2999,6,Mild Hybrid,TRUE,389,500,Automatic,9,AWD,5.1,250,Petrol,11.5,8.5,12.5,76,5289,1954,1503,3216,130,2040,550,5.5,FALSE,0,0,0,0,5,10,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Panoramic,TRUE,TRUE,TRUE,12.8,TRUE,TRUE,TRUE,TRUE,TRUE,3,100000,15000
Mercedes-Maybach,S-Class,S 580,2025,Sedan,4,Ultra Luxury,30000000,35400000,Excellent,750000,3982,8,Petrol,TRUE,500,700,Automatic,9,AWD,4.8,250,Petrol,8,6,9,76,5469,1921,1510,3396,130,2275,500,6.7,FALSE,0,0,0,0,5,13,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Panoramic,TRUE,TRUE,TRUE,12.8,TRUE,TRUE,TRUE,TRUE,TRUE,3,100000,15000
Mercedes-Benz,GLA,GLA 200,2025,Compact SUV,5,Luxury Compact,5100000,5865000,Excellent,153000,1332,4,Petrol,TRUE,161,250,DCT,7,FWD,8.7,210,Petrol,17.4,10,14,43,4412,1834,1611,2729,150,1485,435,5.7,FALSE,0,0,0,0,5,7,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,Panoramic,FALSE,TRUE,TRUE,10.25,FALSE,TRUE,TRUE,TRUE,TRUE,3,100000,15000
Mercedes-Benz,GLA,220d 4MATIC,2025,Compact SUV,5,Luxury Crossover,5100000,5850000,Excellent,185000,1950,4,Diesel,TRUE,190,400,Automatic,8,AWD,7.3,220,Diesel,17.5,12,15,50,4410,1834,1611,2729,155,1650,435,5.8,FALSE,0,0,0,0,5,7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Panoramic,FALSE,TRUE,TRUE,10.25,TRUE,TRUE,TRUE,TRUE,TRUE,3,100000,15000
Mercedes-Benz,GLA,GLA 220d AMG Line,2025,Compact SUV,5,Luxury Compact SUV,6200000,7250000,Excellent,185000,1950,4,Diesel,TRUE,190,400,Automatic,8,FWD,7.3,220,Diesel,17,13.5,18,43,4410,1834,1611,2729,183,1605,435,5.8,FALSE,0,0,0,0,5,7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Panoramic,TRUE,TRUE,TRUE,10.25,TRUE,TRUE,TRUE,TRUE,TRUE,3,100000,15000
Mercedes-Benz,GLB,200,2025,SUV,7,Luxury Compact SUV,6000000,7000000,Excellent,180000,1332,4,Petrol,TRUE,163,250,DCT,7,FWD,9.1,210,Petrol,15,12,13.5,52,4634,1834,1658,2829,180,1650,570,5.6,FALSE,0,0,0,0,5,7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Panoramic,TRUE,TRUE,TRUE,10.25,TRUE,TRUE,TRUE,TRUE,TRUE,3,100000,15000
Mercedes-Benz,GLB,220d,2025,SUV,7,Luxury Compact SUV,6200000,7150000,Excellent,220000,1950,4,Diesel,TRUE,190,400,Automatic,8,FWD,7.8,220,Diesel,18.5,12,16.5,52,4634,1834,1659,2829,155,1780,500,5.7,FALSE,0,0,0,0,5,7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Panoramic,FALSE,TRUE,TRUE,10.25,TRUE,TRUE,TRUE,TRUE,TRUE,3,100000,15000
Mercedes-Benz,GLB,220d AMG Line,2025,Compact SUV,7,Luxury Compact SUV,5950000,6700000,Excellent,200000,1950,4,Diesel,TRUE,190,400,Automatic,8,AWD,7.5,220,Diesel,16.5,11.5,15,52,4634,1834,1658,2829,155,1750,500,5.8,FALSE,0,0,0,0,5,7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Panoramic,TRUE,TRUE,TRUE,10.25,TRUE,TRUE,TRUE,TRUE,TRUE,3,100000,15000
Mercedes-Benz,GLC,300 4MATIC (Petrol),2025,SUV,5,Luxury Mid-Size SUV,8000000,9350000,Excellent,250000,1999,4,Mild Hybrid,TRUE,258,400,Automatic,9,AWD,6.2,240,Petrol,12.5,8.5,11.5,65,4716,1890,1640,2888,175,1850,620,5.9,FALSE,0,0,0,0,5,7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Panoramic,TRUE,TRUE,TRUE,11.9,TRUE,TRUE,TRUE,TRUE,TRUE,3,100000,15000
Mercedes-Benz,GLC,GLC 220d 4MATIC,2025,SUV,5,Luxury SUV,7500000,8850000,Excellent,150000,1993,4,Diesel,TRUE,197,440,Automatic,9,AWD,8,220,Diesel,19.5,13,16.5,62,4716,1890,1640,2888,179,1925,620,5.9,FALSE,0,0,0,0,5,7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Panoramic,TRUE,TRUE,TRUE,11.9,TRUE,TRUE,TRUE,TRUE,TRUE,3,100000,15000
Mercedes-Benz,GLE,300d,2025,SUV,5,Luxury SUV,10800000,13500000,Excellent,300000,1993,4,Diesel,TRUE,269,550,Automatic,9,AWD,6.8,230,Diesel,13.5,9.5,12.5,85,4930,1950,1795,2995,200,2250,690,5.9,FALSE,0,0,0,0,5,7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Panoramic,TRUE,TRUE,TRUE,12.3,TRUE,TRUE,TRUE,TRUE,TRUE,3,100000,15000
Mercedes-Benz,GLE,GLE 450 4MATIC,2025,SUV,5,Luxury SUV,14500000,17000000,Excellent,500000,2999,6,Mild Hybrid,TRUE,381,500,Automatic,9,AWD,5.6,250,Petrol,10,7,11,85,4924,1947,1795,2995,200,2250,630,5.9,FALSE,0,0,0,0,5,9,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Panoramic,TRUE,TRUE,TRUE,12.3,TRUE,TRUE,TRUE,TRUE,TRUE,3,100000,15000
Mercedes-Benz,GLE,450d 4MATIC,2025,SUV,5,Luxury SUV,14300000,16730000,Excellent,350000,2989,6,Diesel,TRUE,362,750,Automatic,9,AWD,5.6,250,Diesel,12,9,11.5,85,4924,1947,1795,2995,205,2360,630,5.9,FALSE,0,0,0,0,5,7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Panoramic,TRUE,TRUE,TRUE,12.3,TRUE,TRUE,TRUE,TRUE,TRUE,3,100000,15000
